iter	Logloss
1514	0.1960322182
1515	0.1960149263
1516	0.1959953179
1517	0.195971322
1518	0.1959482161
1519	0.1959302348
1520	0.1959108589
1521	0.1958941207
1522	0.1958776273
1523	0.1958537505
1524	0.1958419958
1525	0.1958229257
1526	0.1958085738
1527	0.1957885622
1528	0.1957877638
1529	0.1957722761
1530	0.1957565452
1531	0.1957347745
1532	0.1957219189
1533	0.1957082704
1534	0.1956975897
1535	0.1956848239
1536	0.1956648666
1537	0.1956503868
1538	0.195633043
1539	0.1956150334
1540	0.1956014186
1541	0.1955895758
1542	0.195571657
1543	0.1955593389
1544	0.1955470225
1545	0.1955306797
1546	0.1955162065
1547	0.1954979999
1548	0.1954823642
1549	0.1954598074
1550	0.1954434691
1551	0.1954368183
1552	0.1954253656
1553	0.1954088612
1554	0.1953926054
1555	0.1953748312
1556	0.1953620014
1557	0.1953469637
1558	0.1953302375
1559	0.1953138992
1560	0.1953016916
1561	0.1952888716
1562	0.1952707886
1563	0.1952510566
1564	0.1952313913
1565	0.1952085805
1566	0.1951923258
1567	0.1951710971
1568	0.1951504123
1569	0.1951367656
1570	0.1951211923
1571	0.1951055387
1572	0.1950954208
1573	0.1950806355
1574	0.1950659927
1575	0.1950448041
1576	0.1950287079
1577	0.1950049273
1578	0.1949916177
1579	0.19497369
1580	0.1949593074
1581	0.194943526
1582	0.1949270898
1583	0.1949063909
1584	0.1948912732
1585	0.1948782876
1586	0.1948643375
1587	0.1948491685
1588	0.1948270532
1589	0.1948061074
1590	0.1947888482
1591	0.1947735242
1592	0.1947620414
1593	0.1947476678
1594	0.1947262262
1595	0.1947110081
1596	0.1946990547
1597	0.1946986367
1598	0.1946835189
1599	0.194663854
1600	0.1946477935
1601	0.1946319186
1602	0.1946154588
1603	0.1946047463
1604	0.194587223
1605	0.1945696529
1606	0.1945488405
1607	0.1945322004
1608	0.1945102557
1609	0.1945000268
1610	0.1944835953
1611	0.1944653768
1612	0.1944550589
1613	0.1944379872
1614	0.1944225041
1615	0.1944065927
1616	0.1943912376
1617	0.1943776603
1618	0.1943579659
1619	0.194345033
1620	0.1943295772
1621	0.194313515
1622	0.1942961269
1623	0.1942809828
1624	0.1942611859
1625	0.1942426993
1626	0.194228784
1627	0.1942152423
1628	0.1942015817
1629	0.1941892332
1630	0.1941748181
1631	0.1941585392
1632	0.1941418508
1633	0.1941272818
1634	0.1941163068
1635	0.1940971812
1636	0.1940840313
1637	0.1940768379
1638	0.1940762731
1639	0.1940559963
1640	0.1940344673
1641	0.194021092
1642	0.1940008146
1643	0.1939794
1644	0.1939699362
1645	0.1939519148
1646	0.1939352005
1647	0.193921582
1648	0.1939000501
1649	0.1938839055
1650	0.1938662002
1651	0.1938542497
1652	0.1938380098
1653	0.1938212809
1654	0.1938085077
1655	0.1937952328
1656	0.193781801
1657	0.193765272
1658	0.1937548056
1659	0.1937354805
1660	0.1937158274
1661	0.193715275
1662	0.1937019745
1663	0.1936854604
1664	0.1936720667
1665	0.1936555764
1666	0.1936356512
1667	0.1936212793
1668	0.193608327
1669	0.1935945371
1670	0.193577958
1671	0.193558678
1672	0.1935447745
1673	0.1935301665
1674	0.1935132655
1675	0.193494129
1676	0.1934799364
1677	0.1934596283
1678	0.1934458645
1679	0.1934347092
1680	0.1934203924
1681	0.1934026642
1682	0.1933871315
1683	0.1933717943
1684	0.1933563156
1685	0.1933400349
1686	0.1933260438
1687	0.1933061924
1688	0.1932906638
1689	0.1932778671
1690	0.1932616788
1691	0.1932407513
1692	0.1932285652
1693	0.1932152458
1694	0.1931944398
1695	0.1931795927
1696	0.1931674826
1697	0.1931497644
1698	0.1931386722
1699	0.1931237647
1700	0.1931107838
1701	0.1930923269
1702	0.1930773694
1703	0.1930590009
1704	0.1930405954
1705	0.1930253338
1706	0.1930126657
1707	0.1929979924
1708	0.1929826588
1709	0.1929642818
1710	0.1929441969
1711	0.1929318306
1712	0.1929109814
1713	0.1928938797
1714	0.1928807685
1715	0.1928653725
1716	0.1928504481
1717	0.1928340751
1718	0.192820682
1719	0.1928055286
1720	0.1927921045
1721	0.1927756088
1722	0.1927649392
1723	0.1927486746
1724	0.1927337375
1725	0.192717165
1726	0.1927002689
1727	0.1926880422
1728	0.1926876494
1729	0.192668056
1730	0.1926492225
1731	0.1926327268
1732	0.192616311
1733	0.1925977681
1734	0.1925831834
1735	0.192565253
1736	0.1925567208
1737	0.1925442137
1738	0.1925248027
1739	0.1925018798
1740	0.1924788917
1741	0.1924654
1742	0.1924551535
1743	0.1924411277
1744	0.1924286685
1745	0.1924079459
1746	0.1923926116
1747	0.1923734431
1748	0.192359702
1749	0.1923450313
1750	0.1923328054
1751	0.192312232
1752	0.1922973851
1753	0.1922773559
1754	0.1922635428
1755	0.1922449033
1756	0.1922257325
1757	0.1922078001
1758	0.1921946475
1759	0.1921837271
1760	0.1921675307
1761	0.1921545494
1762	0.1921425067
1763	0.1921233766
1764	0.1921107035
1765	0.192089321
1766	0.1920758074
1767	0.192075165
1768	0.1920598723
1769	0.1920405217
1770	0.1920237015
1771	0.1920075031
1772	0.191990804
1773	0.1919784356
1774	0.1919555854
1775	0.1919412167
1776	0.1919263217
1777	0.1919037088
1778	0.1918846004
1779	0.1918677456
1780	0.1918470049
1781	0.191826976
1782	0.1918261489
1783	0.1918074059
1784	0.1917848407
1785	0.1917730382
1786	0.1917612248
1787	0.191747345
1788	0.1917331826
1789	0.1917185403
1790	0.191704676
1791	0.1916864773
1792	0.191670439
1793	0.191649242
1794	0.1916344053
1795	0.1916178753
1796	0.1916011833
1797	0.1915818572
1798	0.1915712851
1799	0.1915595648
1800	0.1915399162
1801	0.1915269275
1802	0.191508155
1803	0.1914907102
1804	0.1914775089
1805	0.1914766508
1806	0.191459497
1807	0.191445582
1808	0.1914272398
1809	0.1914115766
1810	0.191396916
1811	0.1913827163
1812	0.19136766
1813	0.1913542652
1814	0.1913406363
1815	0.1913235699
1816	0.1913094465
1817	0.1912934742
1818	0.1912786599
1819	0.1912655348
1820	0.1912509321
1821	0.1912311382
1822	0.1912112049
1823	0.1911999855
1824	0.1911865196
1825	0.1911783894
1826	0.1911635669
1827	0.1911495567
1828	0.1911327414
1829	0.1911190243
1830	0.191096781
1831	0.1910842532
1832	0.1910753576
1833	0.1910608349
1834	0.1910417948
1835	0.1910258727
1836	0.1910120818
1837	0.1909980029
1838	0.1909844015
1839	0.1909712808
1840	0.1909559034
1841	0.1909392831
1842	0.1909197414
1843	0.1909032339
1844	0.1908874946
1845	0.1908685369
1846	0.1908503504
1847	0.1908364969
1848	0.1908182981
1849	0.1908042081
1850	0.1907877118
1851	0.1907688311
1852	0.1907559627
1853	0.1907471364
1854	0.1907301765
1855	0.190729596
1856	0.1907142286
1857	0.1906964704
1858	0.1906776226
1859	0.1906623573
1860	0.1906498702
1861	0.1906306487
1862	0.1906174113
1863	0.1906065792
1864	0.1905902898
1865	0.1905793444
1866	0.1905572136
1867	0.1905445204
1868	0.1905290572
1869	0.1905147901
1870	0.1904993036
1871	0.1904812818
1872	0.1904649344
1873	0.1904460685
1874	0.1904303664
1875	0.1904147966
1876	0.1904018009
1877	0.19038949
1878	0.1903683387
1879	0.1903493438
1880	0.1903338511
1881	0.1903187192
1882	0.1902979766
1883	0.1902849203
1884	0.1902641132
1885	0.1902519675
1886	0.1902390305
1887	0.1902203526
1888	0.1902080147
1889	0.190195188
1890	0.1901761478
1891	0.1901583981
1892	0.1901450036
1893	0.1901355709
1894	0.1901349808
1895	0.1901203355
1896	0.1901063387
1897	0.1900876003
1898	0.1900722505
1899	0.1900594586
1900	0.1900446366
1901	0.1900440702
1902	0.190033436
1903	0.1900185957
1904	0.1900028734
1905	0.1899899423
1906	0.1899731667
1907	0.1899533527
1908	0.1899388149
1909	0.1899264475
1910	0.1899137896
1911	0.1899026545
1912	0.1898885266
1913	0.1898739456
1914	0.1898596563
1915	0.1898448047
1916	0.1898354564
1917	0.1898277289
1918	0.189806726
1919	0.1897920109
1920	0.1897733954
1921	0.189760492
1922	0.1897452044
1923	0.1897339731
1924	0.1897218504
1925	0.1897036367
1926	0.1896851942
1927	0.1896710028
1928	0.1896504345
1929	0.1896350986
1930	0.1896148663
1931	0.189605823
1932	0.189592071
1933	0.1895762376
1934	0.1895563291
1935	0.1895459036
1936	0.1895244935
1937	0.1895084645
1938	0.1894980225
1939	0.1894878435
1940	0.1894670536
1941	0.1894488789
1942	0.1894382671
1943	0.1894262729
1944	0.1894077256
1945	0.1893963469
1946	0.1893780705
1947	0.1893623071
1948	0.1893527771
1949	0.1893347359
1950	0.1893219209
1951	0.1893214944
1952	0.1893055666
1953	0.1892879575
1954	0.189267052
1955	0.1892514624
1956	0.1892369704
1957	0.1892254665
1958	0.1892090928
1959	0.1891888223
1960	0.1891729639
1961	0.1891562274
1962	0.1891400189
1963	0.1891279668
1964	0.1891173856
1965	0.1891019226
1966	0.1890819354
1967	0.189067423
1968	0.1890544714
1969	0.1890379074
1970	0.1890223922
1971	0.1890047328
1972	0.1889908716
1973	0.1889773128
1974	0.188961995
1975	0.1889403939
1976	0.1889239837
1977	0.1889087588
1978	0.1889083216
1979	0.188897338
1980	0.1888765785
1981	0.1888548748
1982	0.1888429139
1983	0.1888303291
1984	0.1888215982
1985	0.1888021281
1986	0.1887907431
1987	0.1887760559
1988	0.1887623879
1989	0.1887507053
1990	0.1887384766
1991	0.1887303329
1992	0.1887093373
1993	0.1886906703
1994	0.1886742799
1995	0.1886636747
1996	0.1886489656
1997	0.1886362315
1998	0.1886220591
1999	0.1886065794
2000	0.1885945827
2001	0.1885804564
2002	0.1885629612
2003	0.1885475485
2004	0.1885339034
2005	0.1885224348
2006	0.1885044915
2007	0.1884915071
2008	0.1884797191
2009	0.1884634983
2010	0.1884495112
2011	0.188432236
2012	0.188420149
2013	0.1884005437
2014	0.1883863205
2015	0.1883691085
2016	0.1883581719
2017	0.1883454134
2018	0.1883301139
2019	0.1883161062
2020	0.1882977786
2021	0.1882855304
2022	0.188272394
2023	0.1882576328
2024	0.1882428653
2025	0.1882294221
2026	0.1882092649
2027	0.1881960265
2028	0.1881786457
2029	0.1881608751
2030	0.1881482167
2031	0.1881397009
2032	0.1881278896
2033	0.1881145348
2034	0.1880995046
2035	0.1880847591
2036	0.1880696419
2037	0.1880547243
2038	0.1880355459
2039	0.1880164672
2040	0.1879946657
2041	0.1879805839
2042	0.1879664651
2043	0.1879512371
2044	0.187931211
2045	0.1879164606
2046	0.1878972857
2047	0.1878857832
2048	0.1878669343
2049	0.1878458462
2050	0.1878285715
2051	0.1878145017
2052	0.1878015667
2053	0.1877848517
2054	0.1877731653
2055	0.1877629744
2056	0.187741501
2057	0.1877222405
2058	0.1877015924
2059	0.187683931
2060	0.1876649674
2061	0.1876557933
2062	0.187644793
2063	0.1876302056
2064	0.1876157083
2065	0.1876013742
2066	0.1875867003
2067	0.1875702004
2068	0.1875571554
2069	0.1875435124
2070	0.1875338582
2071	0.1875220049
2072	0.187504809
2073	0.1874958319
2074	0.1874806757
2075	0.1874669726
2076	0.1874542265
2077	0.1874447073
2078	0.1874262422
2079	0.1874139226
2080	0.1873997481
2081	0.1873842106
2082	0.1873681323
2083	0.1873480777
2084	0.1873272147
2085	0.1873180595
2086	0.1873083265
2087	0.187295201
2088	0.1872881456
2089	0.1872773529
2090	0.1872578316
2091	0.1872403164
2092	0.1872230866
2093	0.187208871
2094	0.1871974988
2095	0.1871803459
2096	0.1871627909
2097	0.1871441938
2098	0.1871341357
2099	0.1871163306
2100	0.1870977937
2101	0.1870774927
2102	0.1870554831
2103	0.1870428109
2104	0.1870323122
2105	0.1870171989
2106	0.1870055883
2107	0.1869958834
2108	0.1869953713
2109	0.1869819421
2110	0.1869599756
2111	0.1869504297
2112	0.1869283668
2113	0.1869119921
2114	0.1868983382
2115	0.1868803468
2116	0.1868701141
2117	0.1868525303
2118	0.1868333229
2119	0.186819797
2120	0.1868100731
2121	0.1867925502
2122	0.1867788137
2123	0.186771829
2124	0.1867572197
2125	0.1867462093
2126	0.1867332474
2127	0.1867180808
2128	0.1867062576
2129	0.1866860932
2130	0.1866733154
2131	0.1866588328
2132	0.1866456627
2133	0.1866328358
2134	0.1866139589
2135	0.1865929136
2136	0.1865783436
2137	0.1865602895
2138	0.1865434314
2139	0.1865261288
2140	0.1865146814
2141	0.1864981236
2142	0.1864787615
2143	0.1864661526
2144	0.1864508571
2145	0.1864371466
2146	0.1864216852
2147	0.186408479
2148	0.1863942687
2149	0.1863774362
2150	0.1863686749
2151	0.1863593601
2152	0.1863452642
2153	0.1863295146
2154	0.1863144828
2155	0.1863021897
2156	0.1862874347
2157	0.1862702161
2158	0.1862593333
2159	0.1862514449
2160	0.186235484
2161	0.1862148071
2162	0.1861969194
2163	0.1861767764
2164	0.1861573439
2165	0.1861447993
2166	0.1861320848
2167	0.1861192755
2168	0.1861035332
2169	0.1860941466
2170	0.1860813154
2171	0.1860641505
2172	0.1860497765
2173	0.1860324334
2174	0.1860228176
2175	0.1860125955
2176	0.1860036974
2177	0.1859971552
2178	0.1859822837
2179	0.1859626983
2180	0.1859440411
2181	0.1859274542
2182	0.1859159879
2183	0.1859032315
2184	0.1858915801
2185	0.1858739823
2186	0.1858579298
2187	0.1858436649
2188	0.1858264315
2189	0.1858100785
2190	0.1857896453
2191	0.1857776316
2192	0.1857616321
2193	0.1857509497
2194	0.1857328859
2195	0.1857178949
2196	0.1857065826
2197	0.1856891025
2198	0.1856738032
2199	0.185653813
2200	0.1856398786
2201	0.1856248494
2202	0.1856020113
2203	0.1855862394
2204	0.1855690677
2205	0.1855610349
2206	0.1855475853
2207	0.1855289698
2208	0.1855132566
2209	0.1854964364
2210	0.1854835082
2211	0.1854635255
2212	0.1854490306
2213	0.185434628
2214	0.1854220457
2215	0.1854071645
2216	0.1854007295
2217	0.1853873002
2218	0.1853699571
2219	0.1853578437
2220	0.185348171
2221	0.1853368105
2222	0.1853229308
2223	0.1853069714
2224	0.185296178
2225	0.1852816391
2226	0.1852714707
2227	0.1852569707
2228	0.1852481769
2229	0.1852328188
2230	0.1852205084
2231	0.1852034926
2232	0.1851857131
2233	0.1851691811
2234	0.1851501483
2235	0.1851380258
2236	0.1851283617
2237	0.1851153359
2238	0.1851042337
2239	0.1850887149
2240	0.1850712046
2241	0.1850605234
2242	0.1850404721
2243	0.1850401165
2244	0.1850242676
2245	0.1850093343
2246	0.1849980692
2247	0.1849816283
2248	0.184966068
2249	0.1849532052
2250	0.1849396343
2251	0.1849251605
2252	0.1849186811
2253	0.1849054271
2254	0.1848872608
2255	0.1848770377
2256	0.1848583659
2257	0.1848500992
2258	0.1848342718
2259	0.1848240896
2260	0.1848116546
2261	0.1848013529
2262	0.1847868778
2263	0.184765205
2264	0.184751886
2265	0.1847392516
2266	0.1847225706
2267	0.184708189
2268	0.1846960508
2269	0.1846819084
2270	0.1846657692
2271	0.1846516094
2272	0.1846392709
2273	0.1846243176
2274	0.1846237118
2275	0.1846117898
2276	0.1845910748
2277	0.1845779832
2278	0.1845652106
2279	0.184556847
2280	0.1845442704
2281	0.1845334303
2282	0.1845224939
2283	0.1845024106
2284	0.1844932463
2285	0.1844832936
2286	0.1844712821
2287	0.1844552036
2288	0.1844370992
2289	0.1844212951
2290	0.1844162649
2291	0.1844018149
2292	0.1843898869
2293	0.1843793507
2294	0.1843671599
2295	0.1843668283
2296	0.184349634
2297	0.1843389563
2298	0.1843260821
2299	0.1843074395
2300	0.1842873245
2301	0.184268712
2302	0.1842528907
2303	0.1842412295
2304	0.1842259578
2305	0.1842137821
2306	0.1841954179
2307	0.1841842718
2308	0.1841702357
2309	0.1841522644
2310	0.1841408257
2311	0.1841242064
2312	0.1841159763
2313	0.1840972964
2314	0.1840786339
2315	0.1840654706
2316	0.1840523633
2317	0.1840334356
2318	0.1840217484
2319	0.1840125199
2320	0.1839986884
2321	0.1839859269
2322	0.1839759356
2323	0.1839668926
2324	0.183955409
2325	0.1839407609
2326	0.1839257649
2327	0.1839067591
2328	0.1838900263
2329	0.1838727043
2330	0.1838607711
2331	0.1838417395
2332	0.1838282201
2333	0.1838118867
2334	0.1837997167
2335	0.1837830706
2336	0.1837696285
2337	0.1837607667
2338	0.1837470952
2339	0.1837326272
2340	0.1837186847
2341	0.1837048371
2342	0.1836944744
2343	0.1836800768
2344	0.183666864
2345	0.1836528796
2346	0.1836419829
2347	0.1836250272
2348	0.1836052857
2349	0.1835948745
2350	0.1835842962
2351	0.1835722322
2352	0.1835675742
2353	0.1835506861
2354	0.1835339151
2355	0.1835208172
2356	0.1835084068
2357	0.18349491
2358	0.1834808338
2359	0.1834651481
2360	0.1834478078
2361	0.1834272231
2362	0.1834143407
2363	0.183401246
2364	0.1833876964
2365	0.1833674199
2366	0.1833464211
2367	0.183329328
2368	0.183310752
2369	0.1832947999
2370	0.1832847417
2371	0.183269241
2372	0.1832563458
2373	0.1832400024
2374	0.1832218866
2375	0.183207054
2376	0.1831994909
2377	0.1831871727
2378	0.1831691121
2379	0.1831545728
2380	0.1831425183
2381	0.1831273064
2382	0.1831082622
2383	0.1830933976
2384	0.1830803004
2385	0.183064901
2386	0.183050194
2387	0.1830396556
2388	0.1830210616
2389	0.1830042334
2390	0.1829924223
2391	0.1829758505
2392	0.1829573992
2393	0.1829400572
2394	0.1829269985
2395	0.1829165337
2396	0.1829044779
2397	0.1828986703
2398	0.1828854193
2399	0.182865703
2400	0.1828555851
2401	0.1828377537
2402	0.1828248168
2403	0.1828050428
2404	0.1828040739
2405	0.1827928632
2406	0.1827790784
2407	0.1827626927
2408	0.1827428117
2409	0.1827278904
2410	0.18271724
2411	0.1827026503
2412	0.1826936054
2413	0.1826827001
2414	0.1826715638
2415	0.1826611143
2416	0.1826449874
2417	0.1826261635
2418	0.1826149327
2419	0.1825977461
2420	0.1825841577
2421	0.1825756581
2422	0.1825627877
2423	0.1825475141
2424	0.1825286972
2425	0.1825187762
2426	0.1825144158
2427	0.182513853
2428	0.1825009965
2429	0.1824931352
2430	0.1824721107
2431	0.1824615013
2432	0.1824483481
2433	0.1824334754
2434	0.1824213205
2435	0.1824084603
2436	0.1823946476
2437	0.1823822172
2438	0.1823711985
2439	0.1823628384
2440	0.1823477049
2441	0.1823370882
2442	0.1823250797
2443	0.1823072119
2444	0.1823064669
2445	0.1822899474
2446	0.1822785904
2447	0.1822675422
2448	0.1822556075
2449	0.1822437369
2450	0.1822273783
2451	0.1822211569
2452	0.1822144117
2453	0.1821980276
2454	0.1821869796
2455	0.1821778535
2456	0.1821660334
2457	0.1821542169
2458	0.1821416374
2459	0.1821228068
2460	0.1821073531
2461	0.182090126
2462	0.1820748624
2463	0.1820586536
2464	0.1820422874
2465	0.1820326793
2466	0.1820195246
2467	0.1820021935
2468	0.1819891644
2469	0.1819690374
2470	0.1819599935
2471	0.1819518814
2472	0.1819352512
2473	0.181931052
2474	0.1819158997
2475	0.1819007493
2476	0.1818835834
2477	0.181873687
2478	0.181860322
2479	0.1818425838
2480	0.181829846
2481	0.1818177067
2482	0.1818021934
2483	0.1817842601
2484	0.1817707119
2485	0.1817586667
2486	0.1817404486
2487	0.1817238011
2488	0.1817159761
2489	0.1817047851
2490	0.1817044666
2491	0.181692718
2492	0.181676679
2493	0.1816611016
2494	0.1816490142
2495	0.1816385047
2496	0.1816188327
2497	0.1816055324
2498	0.1815936389
2499	0.1815798342
2500	0.1815668697
2501	0.1815548461
2502	0.1815433099
2503	0.1815312384
2504	0.1815214927
2505	0.1815105683
2506	0.1814928153
2507	0.1814745591
2508	0.1814601788
2509	0.1814455504
2510	0.1814381989
2511	0.1814240827
2512	0.1814075549
2513	0.1813880924
2514	0.1813788425
2515	0.1813672205
2516	0.1813501025
2517	0.1813391006
2518	0.1813229759
2519	0.1813059088
2520	0.1812989935
2521	0.181283114
2522	0.181264703
2523	0.1812461926
2524	0.1812323226
2525	0.1812141866
2526	0.1811991887
2527	0.1811831787
2528	0.1811797317
2529	0.1811664599
2530	0.1811496506
2531	0.1811401235
2532	0.1811233443
2533	0.1811095226
2534	0.1810991821
2535	0.1810884511
2536	0.181073627
2537	0.1810582191
2538	0.1810406808
2539	0.1810314157
2540	0.1810229766
2541	0.1810069884
2542	0.1809960858
2543	0.1809835781
2544	0.1809709279
2545	0.1809497434
2546	0.1809311807
2547	0.1809178373
2548	0.1809052217
2549	0.1809049367
2550	0.18088472
2551	0.180870155
2552	0.1808513521
2553	0.1808407512
2554	0.1808286976
2555	0.1808145549
2556	0.1807968056
2557	0.1807789886
2558	0.1807695607
2559	0.1807531353
2560	0.1807326379
2561	0.180726152
2562	0.180716338
2563	0.1807053982
2564	0.1806926824
2565	0.1806819844
2566	0.1806648805
2567	0.1806534037
2568	0.1806394357
2569	0.1806287036
2570	0.1806223879
2571	0.1806062349
2572	0.1805904572
2573	0.1805794054
2574	0.1805673672
2575	0.1805538656
2576	0.1805427617
2577	0.1805304358
2578	0.1805168095
2579	0.1805023009
2580	0.1804970312
2581	0.1804789217
2582	0.1804644712
2583	0.1804428274
2584	0.180430631
2585	0.1804170589
2586	0.1803995687
2587	0.1803871139
2588	0.1803715755
2589	0.1803584302
2590	0.1803455119
2591	0.1803350693
2592	0.1803287643
2593	0.1803284177
2594	0.1803171451
2595	0.180304351
2596	0.1802934991
2597	0.1802795056
2598	0.1802660667
2599	0.1802485685
2600	0.1802345874
2601	0.1802247169
2602	0.1802075099
2603	0.1801960188
2604	0.1801838328
2605	0.1801657095
2606	0.1801480597
2607	0.1801319591
2608	0.1801233531
2609	0.1801093441
2610	0.1800928502
2611	0.1800753387
2612	0.1800747217
2613	0.1800670269
2614	0.1800516305
2615	0.1800355357
2616	0.1800229514
2617	0.180009974
2618	0.1799943118
2619	0.1799779026
2620	0.1799622847
2621	0.179949929
2622	0.1799362866
2623	0.1799184892
2624	0.1799024563
2625	0.1798931367
2626	0.1798786443
2627	0.179866463
2628	0.1798520564
2629	0.1798420539
2630	0.1798257872
2631	0.1798105528
2632	0.1797969021
2633	0.1797848026
2634	0.1797672872
2635	0.1797520892
2636	0.1797334114
2637	0.1797195142
2638	0.1797070347
2639	0.1797002422
2640	0.1796874983
2641	0.1796716431
2642	0.1796599637
2643	0.1796477116
2644	0.1796389705
2645	0.179633316
2646	0.1796202849
2647	0.1796079488
2648	0.1795901862
2649	0.179577302
2650	0.179563436
2651	0.1795630853
2652	0.1795503709
2653	0.179533959
2654	0.1795176876
2655	0.1794965006
2656	0.1794798706
2657	0.1794649957
2658	0.1794536204
2659	0.1794449736
2660	0.1794278325
2661	0.1794158605
2662	0.1793961398
2663	0.1793855513
2664	0.17936501
2665	0.1793491389
2666	0.179334839
2667	0.1793200509
2668	0.1793074923
2669	0.1792943375
2670	0.1792855635
2671	0.1792724277
2672	0.1792534919
2673	0.1792401027
2674	0.1792322137
2675	0.1792123164
2676	0.1792024553
2677	0.1791906822
2678	0.1791786728
2679	0.179177985
2680	0.1791644847
2681	0.1791472315
2682	0.179132014
2683	0.179114514
2684	0.1791009651
2685	0.1790880246
2686	0.1790721794
2687	0.1790608524
2688	0.1790460724
2689	0.1790361643
2690	0.1790252086
2691	0.1790089723
2692	0.1789943097
2693	0.1789838047
2694	0.1789690283
2695	0.1789544112
2696	0.1789414749
2697	0.1789299044
2698	0.1789226065
2699	0.1789016967
2700	0.1788938079
2701	0.178875987
2702	0.1788650666
2703	0.1788553781
2704	0.1788476284
2705	0.1788376057
2706	0.1788248373
2707	0.1788150096
2708	0.178800785
2709	0.1787898432
2710	0.178775528
2711	0.178759879
2712	0.1787595729
2713	0.1787421645
2714	0.1787323245
2715	0.1787180814
2716	0.178705669
2717	0.1786930356
2718	0.1786802758
2719	0.1786799468
2720	0.1786682836
2721	0.1786504282
2722	0.1786317279
2723	0.1786196017
2724	0.1786122372
2725	0.1786025486
2726	0.1785874653
2727	0.1785701791
2728	0.1785591379
2729	0.1785462406
2730	0.1785350628
2731	0.1785202207
2732	0.178502089
2733	0.1784877421
2734	0.1784787858
2735	0.178462359
2736	0.1784445193
2737	0.1784345065
2738	0.1784225763
2739	0.1784077786
2740	0.1783964209
2741	0.1783867926
2742	0.1783715721
2743	0.1783575878
2744	0.1783469999
2745	0.1783276924
2746	0.17831586
2747	0.1783088215
2748	0.1782996739
2749	0.1782919626
2750	0.1782807876
2751	0.1782704066
2752	0.1782583916
2753	0.1782446609
2754	0.1782325621
2755	0.1782236456
2756	0.1782075261
2757	0.1781916361
2758	0.1781785633
2759	0.1781697737
2760	0.1781615082
2761	0.1781502199
2762	0.1781297686
2763	0.178111855
2764	0.1780954451
2765	0.1780790107
2766	0.1780662167
2767	0.1780553834
2768	0.1780431732
2769	0.178024304
2770	0.1780149174
2771	0.1780043119
2772	0.177994172
2773	0.177979943
2774	0.1779638471
2775	0.1779539109
2776	0.177941046
2777	0.1779301569
2778	0.1779195542
2779	0.1779074908
2780	0.1778914971
2781	0.1778739975
2782	0.1778651221
2783	0.1778533194
2784	0.1778434677
2785	0.1778316199
2786	0.1778206379
2787	0.1778049833
2788	0.1777880349
2789	0.1777805784
2790	0.1777673676
2791	0.1777488685
2792	0.1777374679
2793	0.1777216383
2794	0.1777070251
2795	0.1776969576
2796	0.1776799409
2797	0.177672885
2798	0.1776541764
2799	0.1776406703
2800	0.1776239104
2801	0.1776137201
2802	0.177596998
2803	0.1775964774
2804	0.1775820348
2805	0.177572711
2806	0.1775601954
2807	0.1775482646
2808	0.1775343941
2809	0.1775217087
2810	0.1775085985
2811	0.177490299
2812	0.177474649
2813	0.1774630157
2814	0.1774462769
2815	0.1774293381
2816	0.1774108918
2817	0.177399148
2818	0.1773865383
2819	0.1773692903
2820	0.1773527373
2821	0.1773376064
2822	0.1773264218
2823	0.1773104206
2824	0.1772993753
2825	0.177279558
2826	0.1772642821
2827	0.1772550645
2828	0.1772455099
2829	0.1772336358
2830	0.1772236147
2831	0.1772080427
2832	0.1771956316
2833	0.1771823478
2834	0.1771660445
2835	0.1771656156
2836	0.1771544508
2837	0.1771400724
2838	0.1771205445
2839	0.1771118652
2840	0.1770982538
2841	0.1770872609
2842	0.1770775622
2843	0.1770662488
2844	0.1770550861
2845	0.1770448472
2846	0.1770342091
2847	0.1770190624
2848	0.1770013296
2849	0.1769891186
2850	0.1769765566
2851	0.1769652107
2852	0.1769516052
2853	0.1769409156
2854	0.1769295653
2855	0.1769187445
2856	0.176910995
2857	0.1768957603
2858	0.176885425
2859	0.1768683293
2860	0.1768558215
2861	0.1768382891
2862	0.176829613
2863	0.1768200374
2864	0.1768046983
2865	0.1767905116
2866	0.1767769834
2867	0.1767615848
2868	0.1767424922
2869	0.1767231756
2870	0.1767104514
2871	0.1766960332
2872	0.176686463
2873	0.176675256
2874	0.1766646497
2875	0.1766496502
2876	0.1766381732
2877	0.1766203272
2878	0.176610779
2879	0.1765960517
2880	0.1765853991
2881	0.1765742743
2882	0.1765618013
2883	0.1765466898
2884	0.1765370341
2885	0.1765278228
2886	0.1765154147
2887	0.1764989847
2888	0.1764877924
2889	0.1764717499
2890	0.1764533906
2891	0.1764351544
2892	0.1764335918
2893	0.1764333174
2894	0.1764218225
2895	0.1764100856
2896	0.1764028257
2897	0.1763886437
2898	0.1763760545
2899	0.1763559336
2900	0.1763397504
2901	0.1763229175
2902	0.1763117808
2903	0.1763014235
2904	0.176286961
2905	0.1762753115
2906	0.1762599852
2907	0.1762428456
2908	0.1762255321
2909	0.1762164769
2910	0.1762001031
2911	0.1761898599
2912	0.1761756071
2913	0.176160239
2914	0.1761480877
2915	0.1761372758
2916	0.1761246288
2917	0.176113026
2918	0.1761009324
2919	0.1760916961
2920	0.1760757688
2921	0.17606208
2922	0.1760487271
2923	0.1760399149
2924	0.1760329816
2925	0.176019883
2926	0.1760015126
2927	0.1759912842
